143-AH 	 Q0 	 IZV950112-00007      	 0       	 51.9465 	 BM25
201-AH 	 Q0 	 IZV950322-00037      	 590     	 4.0546 	 BM25
201-AH 	 Q0 	 IZV950323-00015      	 591     	 4.0506 	 BM25
201-AH 	 Q0 	 IZV950408-00026      	 592     	 4.0506 	 BM25
201-AH 	 Q0 	 IZV951102-00015      	 593     	 4.0506 	 BM25
201-AH 	 Q0 	 IZV950610-00026      	 594     	 4.0451 	 BM25
201-AH 	 Q0 	 IZV950811-00029      	 595     	 4.0451 	 BM25
201-AH 	 Q0 	 IZV951012-00040      	 596     	 4.0451 	 BM25
201-AH 	 Q0 	 IZV950725-00019      	 597     	 4.0389 	 BM25
201-AH 	 Q0 	 IZV951219-00019      	 598     	 4.0389 	 BM25
201-AH 	 Q0 	 IZV950426-00020      	 599     	 3.9989 	 BM25
201-AH 	 Q0 	 IZV950721-00019      	 600     	 3.9989 	 BM25
201-AH 	 Q0 	 IZV950523-00019      	 601     	 3.9906 	 BM25
201-AH 	 Q0 	 IZV951130-00012      	 602     	 3.9886 	 BM25
201-AH 	 Q0 	 IZV950113-00028      	 603     	 3.9820 	 BM25
201-AH 	 Q0 	 IZV950310-00026      	 604     	 3.9820 	 BM25
201-AH 	 Q0 	 IZV950524-00039      	 605     	 3.9820 	 BM25
201-AH 	 Q0 	 IZV950826-00002      	 606     	 3.9820 	 BM25
201-AH 	 Q0 	 IZV951031-00020      	 607     	 3.9722 	 BM25
201-AH 	 Q0 	 IZV951215-00027      	 608     	 3.9495 	 BM25
201-AH 	 Q0 	 IZV950801-00025      	 609     	 3.9405 	 BM25
201-AH 	 Q0 	 IZV950215-00007      	 610     	 3.9330 	 BM25
201-AH 	 Q0 	 IZV950617-00026      	 611     	 3.9330 	 BM25
201-AH 	 Q0 	 IZV950809-00029      	 612     	 3.9330 	 BM25
201-AH 	 Q0 	 IZV950812-00017      	 613     	 3.9329 	 BM25
201-AH 	 Q0 	 IZV950118-00016      	 614     	 3.9314 	 BM25
201-AH 	 Q0 	 IZV950314-00021      	 615     	 3.9314 	 BM25
201-AH 	 Q0 	 IZV950411-00042      	 616     	 3.9314 	 BM25
201-AH 	 Q0 	 IZV950704-00024      	 617     	 3.9314 	 BM25
201-AH 	 Q0 	 IZV951019-00015      	 618     	 3.9314 	 BM25
201-AH 	 Q0 	 IZV950928-00000      	 619     	 3.9300 	 BM25
201-AH 	 Q0 	 IZV950120-00026      	 620     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV950630-00016      	 621     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV951122-00038      	 622     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV951202-00037      	 623     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV951206-00015      	 624     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV951208-00036      	 625     	 3.9295 	 BM25
201-AH 	 Q0 	 IZV950914-00021      	 626     	 3.9249 	 BM25
201-AH 	 Q0 	 IZV950210-00023      	 627     	 3.9230 	 BM25
201-AH 	 Q0 	 IZV950721-00007      	 628     	 3.9230 	 BM25
201-AH 	 Q0 	 IZV950110-00024      	 629     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950201-00042      	 630     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950217-00015      	 631     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950316-00039      	 632     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950620-00030      	 633     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950812-00014      	 634     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950912-00013      	 635     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950914-00017      	 636     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950916-00010      	 637     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV951111-00003      	 638     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV951124-00041      	 639     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV951206-00020      	 640     	 3.9086 	 BM25
201-AH 	 Q0 	 IZV950112-00012      	 641     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950118-00018      	 642     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950215-00013      	 643     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950222-00033      	 644     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950303-00000      	 645     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950307-00003      	 646     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950321-00015      	 647     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950401-00035      	 648     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950413-00014      	 649     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950413-00031      	 650     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950420-00038      	 651     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950616-00030      	 652     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950620-00012      	 653     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950803-00010      	 654     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950804-00026      	 655     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950815-00007      	 656     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950825-00026      	 657     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951111-00027      	 658     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951115-00012      	 659     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951124-00023      	 660     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951129-00022      	 661     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951214-00014      	 662     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951219-00011      	 663     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV951219-00017      	 664     	 3.8981 	 BM25
201-AH 	 Q0 	 IZV950215-00098      	 665     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950222-00067      	 666     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950301-00070      	 667     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950401-00059      	 668     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950524-00089      	 669     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950629-00040      	 670     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950809-00075      	 671     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950812-00029      	 672     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950905-00037      	 673     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950923-00051      	 674     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV951101-00061      	 675     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV951115-00070      	 676     	 3.8912 	 BM25
201-AH 	 Q0 	 IZV950208-00006      	 677     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950225-00007      	 678     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950323-00007      	 679     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950426-00026      	 680     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950513-00003      	 681     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950524-00036      	 682     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950617-00005      	 683     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950629-00064      	 684     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950711-00031      	 685     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV950713-00029      	 686     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV951102-00010      	 687     	 3.8881 	 BM25
201-AH 	 Q0 	 IZV951124-00034      	 688     	 3.8468 	 BM25
201-AH 	 Q0 	 IZV950518-00024      	 689     	 3.8278 	 BM25
201-AH 	 Q0 	 IZV950926-00025      	 690     	 3.8208 	 BM25
201-AH 	 Q0 	 IZV950314-00026      	 691     	 3.8116 	 BM25
201-AH 	 Q0 	 IZV950420-00026      	 692     	 3.8116 	 BM25
201-AH 	 Q0 	 IZV950830-00019      	 693     	 3.8116 	 BM25
201-AH 	 Q0 	 IZV950923-00033      	 694     	 3.8116 	 BM25
201-AH 	 Q0 	 IZV950915-00017      	 695     	 3.7989 	 BM25
201-AH 	 Q0 	 IZV950113-00021      	 696     	 3.7985 	 BM25
201-AH 	 Q0 	 IZV950323-00021      	 697     	 3.7985 	 BM25
201-AH 	 Q0 	 IZV950419-00014      	 698     	 3.7985 	 BM25
201-AH 	 Q0 	 IZV950712-00013      	 699     	 3.7985 	 BM25
201-AH 	 Q0 	 IZV950727-00019      	 700     	 3.7985 	 BM25
201-AH 	 Q0 	 IZV950202-00032      	 701     	 3.7894 	 BM25
201-AH 	 Q0 	 IZV950208-00030      	 702     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV950216-00043      	 703     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV950615-00041      	 704     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV950902-00038      	 705     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV951109-00029      	 706     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV951222-00033      	 707     	 3.7884 	 BM25
201-AH 	 Q0 	 IZV950318-00028      	 708     	 3.7732 	 BM25
201-AH 	 Q0 	 IZV950811-00020      	 709     	 3.7628 	 BM25
201-AH 	 Q0 	 IZV950114-00034      	 710     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV950127-00033      	 711     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV950331-00012      	 712     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV950809-00018      	 713     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV950810-00011      	 714     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV951222-00029      	 715     	 3.7545 	 BM25
201-AH 	 Q0 	 IZV950204-00018      	 716     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950211-00030      	 717     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950302-00011      	 718     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950314-00043      	 719     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950414-00020      	 720     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950729-00022      	 721     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950817-00012      	 722     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950825-00033      	 723     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV951012-00037      	 724     	 3.7470 	 BM25
201-AH 	 Q0 	 IZV950215-00002      	 725     	 3.7406 	 BM25
201-AH 	 Q0 	 IZV950615-00030      	 726     	 3.7406 	 BM25
201-AH 	 Q0 	 IZV950624-00018      	 727     	 3.7379 	 BM25
201-AH 	 Q0 	 IZV950119-00053      	 728     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950124-00049      	 729     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950208-00061      	 730     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950208-00091      	 731     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950222-00065      	 732     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950223-00051      	 733     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950315-00055      	 734     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950512-00030      	 735     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950524-00080      	 736     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950610-00039      	 737     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950624-00042      	 738     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950629-00056      	 739     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950705-00042      	 740     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950719-00056      	 741     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950812-00046      	 742     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950812-00047      	 743     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950812-00048      	 744     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950816-00061      	 745     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950927-00053      	 746     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV950927-00068      	 747     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951020-00023      	 748     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951101-00052      	 749     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951102-00059      	 750     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951116-00029      	 751     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951202-00051      	 752     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951205-00041      	 753     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951205-00042      	 754     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951206-00043      	 755     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951206-00059      	 756     	 3.7368 	 BM25
201-AH 	 Q0 	 IZV951215-00020      	 757     	 3.7295 	 BM25
201-AH 	 Q0 	 IZV950114-00030      	 758     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950119-00022      	 759     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950121-00038      	 760     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950328-00028      	 761     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950606-00011      	 762     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950708-00016      	 763     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950824-00018      	 764     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950906-00026      	 765     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV951111-00029      	 766     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV951124-00036      	 767     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV951125-00025      	 768     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV951223-00037      	 769     	 3.7283 	 BM25
201-AH 	 Q0 	 IZV950105-00040      	 770     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV950223-00017      	 771     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV950331-00030      	 772     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV950714-00010      	 773     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV950826-00030      	 774     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV951206-00027      	 775     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV951216-00018      	 776     	 3.7246 	 BM25
201-AH 	 Q0 	 IZV950211-00013      	 777     	 3.7210 	 BM25
201-AH 	 Q0 	 IZV950426-00015      	 778     	 3.7210 	 BM25
201-AH 	 Q0 	 IZV950427-00032      	 779     	 3.7210 	 BM25
201-AH 	 Q0 	 IZV950714-00021      	 780     	 3.7210 	 BM25
201-AH 	 Q0 	 IZV950804-00013      	 781     	 3.7210 	 BM25
201-AH 	 Q0 	 IZV950119-00032      	 782     	 3.7114 	 BM25
201-AH 	 Q0 	 IZV950222-00030      	 783     	 3.7114 	 BM25
201-AH 	 Q0 	 IZV951011-00012      	 784     	 3.7114 	 BM25
201-AH 	 Q0 	 IZV951018-00021      	 785     	 3.7114 	 BM25
201-AH 	 Q0 	 IZV950615-00024      	 786     	 3.7078 	 BM25
201-AH 	 Q0 	 IZV951013-00040      	 787     	 3.7078 	 BM25
201-AH 	 Q0 	 IZV951206-00026      	 788     	 3.7078 	 BM25
201-AH 	 Q0 	 IZV951209-00017      	 789     	 3.7078 	 BM25
201-AH 	 Q0 	 IZV950415-00031      	 790     	 3.6856 	 BM25
201-AH 	 Q0 	 IZV951027-00040      	 791     	 3.6856 	 BM25
201-AH 	 Q0 	 IZV950304-00022      	 792     	 3.6854 	 BM25
201-AH 	 Q0 	 IZV951229-00025      	 793     	 3.6824 	 BM25
201-AH 	 Q0 	 IZV951208-00027      	 794     	 3.6713 	 BM25
201-AH 	 Q0 	 IZV950203-00028      	 795     	 3.6545 	 BM25
201-AH 	 Q0 	 IZV950201-00016      	 796     	 3.6344 	 BM25
201-AH 	 Q0 	 IZV950517-00015      	 797     	 3.6344 	 BM25
201-AH 	 Q0 	 IZV950714-00037      	 798     	 3.6344 	 BM25
201-AH 	 Q0 	 IZV950302-00028      	 799     	 3.6315 	 BM25
201-AH 	 Q0 	 IZV950221-00023      	 800     	 3.6298 	 BM25
201-AH 	 Q0 	 IZV950525-00004      	 801     	 3.6298 	 BM25
201-AH 	 Q0 	 IZV950622-00013      	 802     	 3.6298 	 BM25
201-AH 	 Q0 	 IZV951027-00001      	 803     	 3.6298 	 BM25
201-AH 	 Q0 	 IZV951206-00002      	 804     	 3.6298 	 BM25
201-AH 	 Q0 	 IZV950119-00036      	 805     	 3.6259 	 BM25
201-AH 	 Q0 	 IZV950405-00046      	 806     	 3.6259 	 BM25
201-AH 	 Q0 	 IZV950517-00038      	 807     	 3.6259 	 BM25
201-AH 	 Q0 	 IZV951129-00021      	 808     	 3.6259 	 BM25
201-AH 	 Q0 	 IZV950228-00028      	 809     	 3.6246 	 BM25
201-AH 	 Q0 	 IZV950713-00033      	 810     	 3.6246 	 BM25
201-AH 	 Q0 	 IZV951005-00024      	 811     	 3.6246 	 BM25
201-AH 	 Q0 	 IZV950405-00029      	 812     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV950602-00018      	 813     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV950801-00014      	 814     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV950906-00019      	 815     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV951110-00018      	 816     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV951214-00033      	 817     	 3.6241 	 BM25
201-AH 	 Q0 	 IZV950422-00013      	 818     	 3.6184 	 BM25
201-AH 	 Q0 	 IZV950922-00038      	 819     	 3.6088 	 BM25
201-AH 	 Q0 	 IZV950530-00025      	 820     	 3.5977 	 BM25
201-AH 	 Q0 	 IZV950201-00026      	 821     	 3.5902 	 BM25
201-AH 	 Q0 	 IZV950112-00015      	 822     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950125-00027      	 823     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950211-00022      	 824     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950310-00009      	 825     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950311-00020      	 826     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950412-00006      	 827     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950428-00007      	 828     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950506-00031      	 829     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950608-00006      	 830     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950708-00000      	 831     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950714-00041      	 832     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950722-00008      	 833     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950816-00025      	 834     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950920-00029      	 835     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV951031-00004      	 836     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV951103-00002      	 837     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV951111-00005      	 838     	 3.5858 	 BM25
201-AH 	 Q0 	 IZV950209-00018      	 839     	 3.5714 	 BM25
201-AH 	 Q0 	 IZV950623-00021      	 840     	 3.5632 	 BM25
201-AH 	 Q0 	 IZV950713-00022      	 841     	 3.5632 	 BM25
201-AH 	 Q0 	 IZV950627-00037      	 842     	 3.5623 	 BM25
201-AH 	 Q0 	 IZV951130-00023      	 843     	 3.5623 	 BM25
201-AH 	 Q0 	 IZV950408-00021      	 844     	 3.5482 	 BM25
201-AH 	 Q0 	 IZV950916-00013      	 845     	 3.5482 	 BM25
201-AH 	 Q0 	 IZV950916-00029      	 846     	 3.5482 	 BM25
201-AH 	 Q0 	 IZV950516-00022      	 847     	 3.5432 	 BM25
201-AH 	 Q0 	 IZV950111-00016      	 848     	 3.5428 	 BM25
201-AH 	 Q0 	 IZV950112-00019      	 849     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV950117-00038      	 850     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV950128-00019      	 851     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV950811-00026      	 852     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV950921-00026      	 853     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV951024-00004      	 854     	 3.5236 	 BM25
201-AH 	 Q0 	 IZV950105-00041      	 855     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950126-00022      	 856     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950310-00024      	 857     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950328-00037      	 858     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950419-00008      	 859     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950427-00034      	 860     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950629-00032      	 861     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950916-00022      	 862     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950923-00015      	 863     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950923-00017      	 864     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV951014-00022      	 865     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV951115-00007      	 866     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV951205-00029      	 867     	 3.5059 	 BM25
201-AH 	 Q0 	 IZV950112-00004      	 868     	 3.4973 	 BM25
201-AH 	 Q0 	 IZV950112-00017      	 869     	 3.4973 	 BM25
201-AH 	 Q0 	 IZV950519-00024      	 870     	 3.4973 	 BM25
201-AH 	 Q0 	 IZV950624-00002      	 871     	 3.4973 	 BM25
201-AH 	 Q0 	 IZV951005-00013      	 872     	 3.4973 	 BM25
201-AH 	 Q0 	 IZV950208-00007      	 873     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950311-00053      	 874     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950315-00082      	 875     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950425-00004      	 876     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950527-00028      	 877     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950628-00025      	 878     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950712-00063      	 879     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950721-00054      	 880     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950810-00003      	 881     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950927-00046      	 882     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV950927-00130      	 883     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951020-00027      	 884     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951024-00005      	 885     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951027-00058      	 886     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951209-00025      	 887     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951214-00042      	 888     	 3.4824 	 BM25
201-AH 	 Q0 	 IZV951129-00027      	 889     	 3.4701 	 BM25
201-AH 	 Q0 	 IZV951229-00021      	 890     	 3.4701 	 BM25
201-AH 	 Q0 	 IZV950715-00017      	 891     	 3.4668 	 BM25
201-AH 	 Q0 	 IZV951223-00033      	 892     	 3.4668 	 BM25
201-AH 	 Q0 	 IZV950124-00020      	 893     	 3.4591 	 BM25
201-AH 	 Q0 	 IZV951018-00001      	 894     	 3.4591 	 BM25
201-AH 	 Q0 	 IZV951103-00015      	 895     	 3.4411 	 BM25
201-AH 	 Q0 	 IZV951222-00036      	 896     	 3.4411 	 BM25
201-AH 	 Q0 	 IZV950127-00032      	 897     	 3.4368 	 BM25
201-AH 	 Q0 	 IZV950826-00022      	 898     	 3.4347 	 BM25
201-AH 	 Q0 	 IZV950817-00017      	 899     	 3.4293 	 BM25
201-AH 	 Q0 	 IZV950818-00007      	 900     	 3.4293 	 BM25
201-AH 	 Q0 	 IZV950712-00007      	 901     	 3.4187 	 BM25
201-AH 	 Q0 	 IZV950110-00020      	 902     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950204-00014      	 903     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950208-00038      	 904     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950208-00049      	 905     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950307-00041      	 906     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950610-00030      	 907     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950906-00022      	 908     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950927-00028      	 909     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV951114-00010      	 910     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV951207-00012      	 911     	 3.4054 	 BM25
201-AH 	 Q0 	 IZV950124-00035      	 912     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950208-00004      	 913     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950221-00043      	 914     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950222-00025      	 915     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950907-00035      	 916     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950921-00027      	 917     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV951013-00045      	 918     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV951014-00018      	 919     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV951129-00005      	 920     	 3.3965 	 BM25
201-AH 	 Q0 	 IZV950110-00031      	 921     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950111-00013      	 922     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950113-00027      	 923     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950201-00036      	 924     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950224-00033      	 925     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950228-00016      	 926     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950303-00026      	 927     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950324-00005      	 928     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950408-00013      	 929     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950512-00014      	 930     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950520-00009      	 931     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950712-00024      	 932     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950810-00012      	 933     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950817-00013      	 934     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950916-00023      	 935     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950916-00032      	 936     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950923-00039      	 937     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950927-00012      	 938     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950927-00013      	 939     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951005-00030      	 940     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951007-00012      	 941     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951102-00022      	 942     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951209-00021      	 943     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951222-00021      	 944     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV951228-00028      	 945     	 3.3963 	 BM25
201-AH 	 Q0 	 IZV950204-00039      	 946     	 3.3956 	 BM25
